State,County,Abbreviation,Max AQI,90th Percentile AQI,Median AQI,"Percent of adults with a high school diploma only, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19",# Employed,# Unemployed,Male,Female,Median Age,Population (2014-2020),Total Votes 2020,Votes 2020 Donald Trump,Votes 2020  Joe Biden,Income,Professional,Service,Office,Construction,Production,WorkAtHome,Mean Commute (minutes),Batteries,CoalIntegratedGasificationCombinedCycle,ConventionalHydroelectric,ConventionalSteamCoal,Flywheels,Geothermal,HydroelectricPumpedStorage,LandfillGas,MunicipalSolidWaste,NaturalGasFiredCombinedCycle,NaturalGasFiredCombustionTurbine,NaturalGasInternalCombustionEngine,NaturalGasSteamTurbine,NaturalGaswithCompressedAirStorage,Nuclear,OffshoreWindTurbine,OnshoreWindTurbine,OtherGases,OtherNaturalGas,OtherWasteBiomass,PetroleumCoke,PetroleumLiquids,SolarPhotovoltaic,SolarThermalwithEnergyStorage,SolarThermalwithoutEnergyStorage,Wood/WoodWasteBiomass,Percent of people in poverty 2019
New York,Kings,New YorkKings,77,47,23,25.7,37.5,6.002965637,5.159200113,6.090579686,6.136351101,35.1,6.415098106,5.841320044,5.242369962,5.71107548,52782,40.8,23.1,21.5,6.2,8.5,4.3,42.4,0,0,0,0,0,0,0,0,0,4,39,6,0,0,0,0,0,0,3,4,0,60,26,0,0,0,17.7
California,Lake,CaliforniaLake,180,43,32,30.5,15.5,4.407679771,3.431363764,4.50350469,4.508785507,45.6,4.807183121,4.04289039,3.597146488,3.837209528,40446,25.8,26.5,21.4,16.1,10.1,12.5,28.9,0,0,10,8,0,5,2,6,1,3,6,4,0,0,1,0,0,13,0,0,0,5,14,0,0,0,18.3
Florida,Lake,FloridaLake,87,45,32,32.1,24,5.147314519,4.13497354,5.210591373,5.237945677,46.8,5.525513851,5.325724961,5.099863572,4.921639663,49734,32,21.4,27.8,9.5,9.4,6.1,28.8,0,0,10,8,0,5,2,6,1,3,6,4,0,0,1,0,0,13,0,0,0,5,14,0,0,0,10.9
Illinois,Lake,IllinoisLake,185,74,39,20.8,45.3,5.525217194,4.468509791,5.545731305,5.546883056,38.2,5.847337558,5.510150749,5.082562782,5.293316139,82613,42.3,15.3,24.8,5.9,11.6,6.5,30,0,0,10,8,0,5,2,6,1,3,6,4,0,0,1,0,0,13,0,0,0,5,14,0,0,0,7.2
Indiana,Lake,IndianaLake,136,65,44,35.1,22.6,5.305327719,4.3654131,5.372018573,5.400251243,38.7,5.687394282,5.342882395,4.962525597,5.096218065,52559,30,19.1,23.5,9.5,17.8,2.6,28.3,0,0,10,8,0,5,2,6,1,3,6,4,0,0,1,0,0,13,0,0,0,5,14,0,0,0,14.5
Minnesota,Lake,MinnesotaLake,71,42,30,30.9,28.8,3.689220037,2.584331224,3.734639839,3.711047604,50.4,4.024033898,3.857332496,3.530455844,3.561816664,56078,42,18.2,15.7,9.4,14.7,6.1,21,0,0,10,8,0,5,2,6,1,3,6,4,0,0,1,0,0,13,0,0,0,5,14,0,0,0,9
Minnesota,Lake,MinnesotaLake,71,42,30,30.9,28.8,3.689220037,2.584331224,3.734639839,3.711047604,50.4,4.024033898,3.381115081,3.23146959,2.82672252,46943,22,15.7,19.8,11.4,31,10.9,21,0,0,10,8,0,5,2,6,1,3,6,4,0,0,1,0,0,13,0,0,0,5,14,0,0,0,9
Minnesota,Lake,MinnesotaLake,71,42,30,30.9,28.8,3.689220037,2.584331224,3.308991029,3.248463718,51.3,3.580810973,3.857332496,3.530455844,3.561816664,56078,42,18.2,15.7,9.4,14.7,6.1,21,0,0,10,8,0,5,2,6,1,3,6,4,0,0,1,0,0,13,0,0,0,5,14,0,0,0,9
Minnesota,Lake,MinnesotaLake,71,42,30,30.9,28.8,3.689220037,2.584331224,3.308991029,3.248463718,51.3,3.580810973,3.381115081,3.23146959,2.82672252,46943,22,15.7,19.8,11.4,31,10.9,21,0,0,10,8,0,5,2,6,1,3,6,4,0,0,1,0,0,13,0,0,0,5,14,0,0,0,9
Minnesota,Lake,MinnesotaLake,71,42,30,30.9,28.8,3.360214613,2.176091259,3.734639839,3.711047604,50.4,4.024033898,3.857332496,3.530455844,3.561816664,56078,42,18.2,15.7,9.4,14.7,6.1,21,0,0,10,8,0,5,2,6,1,3,6,4,0,0,1,0,0,13,0,0,0,5,14,0,0,0,9
Minnesota,Lake,MinnesotaLake,71,42,30,30.9,28.8,3.360214613,2.176091259,3.734639839,3.711047604,50.4,4.024033898,3.381115081,3.23146959,2.82672252,46943,22,15.7,19.8,11.4,31,10.9,21,0,0,10,8,0,5,2,6,1,3,6,4,0,0,1,0,0,13,0,0,0,5,14,0,0,0,9
Minnesota,Lake,MinnesotaLake,71,42,30,30.9,28.8,3.360214613,2.176091259,3.308991029,3.248463718,51.3,3.580810973,3.857332496,3.530455844,3.561816664,56078,42,18.2,15.7,9.4,14.7,6.1,21,0,0,10,8,0,5,2,6,1,3,6,4,0,0,1,0,0,13,0,0,0,5,14,0,0,0,9
Minnesota,Lake,MinnesotaLake,71,42,30,30.9,28.8,3.360214613,2.176091259,3.308991029,3.248463718,51.3,3.580810973,3.381115081,3.23146959,2.82672252,46943,22,15.7,19.8,11.4,31,10.9,21,0,0,10,8,0,5,2,6,1,3,6,4,0,0,1,0,0,13,0,0,0,5,14,0,0,0,9
Montana,Lake,MontanaLake,174,27,6,28.5,29.6,4.107718611,2.926342447,4.168615322,4.176958981,42.3,4.473837184,4.22055262,3.969369312,3.839540893,42582,34.8,19.9,20.3,14.1,10.9,9.7,19.7,0,0,10,8,0,5,2,6,1,3,6,4,0,0,1,0,0,13,0,0,0,5,14,0,0,0,17.2
Ohio,Lake,OhioLake,140,59,37,31.8,27.4,5.044304519,4.005866602,5.050685163,5.070676826,43.7,5.361826013,5.106758476,4.855003996,4.735095657,61137,36.9,16.5,24.3,7.2,15.1,3.3,23.6,0,0,10,8,0,5,2,6,1,3,6,4,0,0,1,0,0,13,0,0,0,5,14,0,0,0,8.3
California,Madera,CaliforniaMadera,250,113,61,24.9,14.6,4.741064889,3.822756333,4.873221755,4.904877767,33.9,5.190368121,4.716245479,4.454204375,4.350984144,48210,23.9,17.3,22,23,13.8,3.6,25.6,0,0,11,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,0,0,1,17.6
California,Marin,CaliforniaMarin,206,57,33,10.5,59.5,5.084490483,3.937618179,5.104189969,5.124445532,46.5,5.415465826,5.180707795,4.37405145,5.097507191,104703,53.8,14.4,21.4,5.7,4.6,10.7,31.7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.9
California,Mariposa,CaliforniaMariposa,618,111,47,24.4,24.6,3.804888745,2.892651034,3.950364854,3.935507266,51.4,4.244029589,4.011993115,3.774516966,3.611510887,51385,30.5,32.7,20.6,8,8.2,9.2,30.9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1
California,Mendocino,CaliforniaMendocino,456,76,34,25,24.4,4.527926203,3.517459827,4.637879819,4.643284848,42.8,4.941620738,4.40090047,3.80016699,4.26252228,46528,32.5,22,22.6,14.4,8.5,8.1,19.8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
California,Merced,CaliforniaMerced,183,95,53,25.3,13.8,5.003266607,4.145538236,5.132950936,5.12469655,30.9,5.429873349,4.910389588,4.5470359,4.64601141,46338,23.4,19,21.6,19.1,17,3.4,27,1,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,17
California,Mono,CaliforniaMono,1928,199,40,24.2,28.8,3.839917776,2.968015714,3.865755224,3.834611421,38.3,4.151492428,3.826916647,3.398634325,3.60184279,60595,37,30.3,18,7.3,7.3,9.3,16.1,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1
California,Monterey,CaliforniaMonterey,250,63,36,20.3,24.7,5.279641853,4.363273437,5.344327419,5.326837468,34.1,5.636700478,5.193107894,4.637879819,5.038003845,63249,28.5,20.1,20.2,20.4,10.9,4.6,22.4,0,0,0,0,0,0,0,5,0,8,5,0,0,0,0,0,6,0,4,3,0,0,2,0,0,0,12.6
California,Napa,CaliforniaNapa,199,62,36,17.8,35.7,4.798326012,3.779163424,4.845606487,4.847868668,41.1,5.147769046,4.831530649,4.287533011,4.671746584,79637,36.3,21.2,21.5,10.7,10.3,5.6,24.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,7.4
California,Nevada,CaliforniaNevada,252,90,41,18.4,37.2,4.631311837,3.568436414,4.689211154,4.70072967,50.1,4.996038594,4.733814953,4.343585821,4.489395922,60610,41.3,20.3,22.7,8.3,7.5,10.4,24.5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4
California,Orange,CaliforniaOrange,218,108,51,17.2,40.6,6.151289543,5.135333049,6.193800291,6.204595546,37.8,6.500261456,6.17697025,5.824150576,5.905915632,81851,40.9,17.5,24.8,6.6,10.2,5.6,27.4,19,0,11,3,0,0,0,17,0,21,11,3,11,0,0,0,0,4,4,9,0,6,45,0,0,1,9.5
Florida,Orange,FloridaOrange,93,51,36,24.4,34.6,5.818918364,4.894847527,5.811873816,5.827852415,34.9,6.120966593,5.810943882,5.389741808,5.596439842,51586,36.3,20.9,26.3,7.3,9.2,5.3,27.6,19,0,11,3,0,0,0,17,0,21,11,3,11,0,0,0,0,4,4,9,0,6,45,0,0,1,12.6
New York,Orange,New YorkOrange,97,47,36,29.3,30.3,5.225198109,4.184918454,5.277572544,5.275870854,36.9,5.577752528,5.145991522,4.882057548,4.791466077,75146,35.6,19,25.7,8.2,11.4,5.1,33.4,19,0,11,3,0,0,0,17,0,21,11,3,11,0,0,0,0,4,4,9,0,6,45,0,0,1,12.3
Texas,Orange,TexasOrange,103,62,41,37.2,15.5,4.508408504,3.57818061,4.619406411,4.627539949,37.8,4.924522216,4.55598873,4.464936429,3.80304721,53667,29.4,15.7,23.3,14,17.5,1.7,23.9,19,0,11,3,0,0,0,17,0,21,11,3,11,0,0,0,0,4,4,9,0,6,45,0,0,1,12.5
California,Placer,CaliforniaPlacer,222,108,54,18,39.7,5.233805531,4.132675849,5.268369666,5.289066951,41.9,5.579871589,5.333330372,5.044770957,4.998193928,80488,44,16.6,25.7,7.4,6.4,8.3,27.3,0,0,18,0,0,0,0,6,0,3,2,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,6.6
California,Plumas,CaliforniaPlumas,469,146,49,26.1,23.7,3.82949675,2.906335042,3.974189191,3.96736074,52.2,4.271818382,4.039414119,3.795671506,3.649821463,50266,32.4,25.1,18.6,13.9,10,5.7,21.9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.2
California,Riverside,CaliforniaRiverside,576,159,87,26.9,22.3,5.999010854,5.041384789,6.074153526,6.078129705,35.3,6.377176162,5.859086035,5.50923748,5.587935349,60807,29.4,21.4,24.6,11.4,13.2,5.2,33.1,0,0,14,0,0,0,0,0,0,5,23,1,0,0,0,0,26,0,0,1,0,0,77,0,2,1,11.3
California,Sacramento,CaliforniaSacramento,200,100,52,22.4,30.9,5.8072806,4.816625696,5.867904509,5.88777535,36,6.178983562,5.729661999,5.270238497,5.529727996,60239,38.4,19.6,24.8,7.9,9.3,5.5,26.9,0,0,5,0,0,0,0,3,0,10,3,0,1,0,0,0,0,0,0,0,0,2,45,0,0,0,12.6
California,Shasta,CaliforniaShasta,166,64,41,25.4,22.2,4.822717141,3.802294711,4.943786256,4.960118633,41.8,5.253059211,4.948222186,4.762633557,4.460732509,47258,31.7,21.9,26.3,10.5,9.5,5.8,19.9,0,0,51,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,6,13.3
California,Siskiyou,CaliforniaSiskiyou,359,61,36,25.5,23.2,4.184293855,3.214048679,4.336579799,4.339133306,48,4.638888425,4.361557861,4.113441954,3.975707464,40884,32.9,21.3,21.9,14.4,9.5,8.9,18.9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.4
California,Solano,CaliforniaSolano,204,76,41,23.8,26.9,5.263889235,4.283414312,5.338319012,5.343603539,37.9,5.641999309,5.305058875,4.831184853,5.111746287,72950,32.7,20.4,24.2,10.5,12.2,4.1,31.8,1,0,3,0,0,0,0,6,0,0,6,3,0,0,0,0,16,0,1,0,0,0,10,0,0,0,9
California,Sonoma,CaliforniaSonoma,187,53,33,18.7,35.5,5.353706627,4.285557309,5.389513381,5.408445189,41.7,5.700112432,5.295793534,4.607219046,5.185661123,71769,37.2,20,22.4,10.6,9.8,6.9,25.2,0,0,1,0,0,18,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,7.2
California,Stanislaus,CaliforniaStanislaus,189,102,55,29.3,17.1,5.332206101,4.410878416,5.426257442,5.43529797,34,5.731831226,5.291939098,4.97382955,4.988692703,54260,27.2,18,23.8,14.4,16.7,4.6,28.2,0,0,9,0,0,0,0,0,1,5,8,6,0,0,0,0,0,0,0,1,0,1,5,0,0,0,13
California,Sutter,CaliforniaSutter,303,89,48,23.3,18.2,4.607154666,3.698535493,4.679327943,4.681991556,35.7,4.981691787,4.620073562,4.37774324,4.229451454,54347,29.6,19.1,22.3,16.5,12.5,4.6,26.4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8
California,Tehama,CaliforniaTehama,196,93,43,30.1,15.7,4.367672673,3.354492601,4.498365699,4.503368436,40.9,4.801904267,4.398026859,4.213411495,3.908753019,42512,23.7,22.1,23.6,14.3,16.3,4.7,23.5,0,0,4,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16.3
California,Trinity,CaliforniaTrinity,193,79,27,34.8,19.5,3.618571028,2.556302501,3.818357878,3.797959644,51.8,4.109308505,3.707144188,3.400192489,3.377124042,36563,30.3,27.6,21.1,9.1,11.8,15.1,17.4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5
California,Tulare,CaliforniaTulare,209,145,79,25.5,14.6,5.237674409,4.419939235,5.36220907,5.362146822,30.8,5.663207943,5.154785988,4.877780104,4.808346036,44871,25,18.1,20.2,22.6,14.2,3.1,22.5,0,0,10,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,50,0,0,1,18.9
California,Tuolumne,CaliforniaTuolumne,143,64,41,28.3,20.5,4.254161221,3.318897715,4.448737229,4.412124406,48.4,4.731846526,4.474507639,4.238096308,4.072176344,54325,32.8,25.6,21.2,11.7,8.7,6.5,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,11.3
California,Ventura,CaliforniaVentura,174,90,47,19.2,33.8,5.57275895,4.543621112,5.622823059,5.63197515,37.9,5.928453208,5.620195415,5.203552315,5.395062416,81972,37.8,17.1,23.3,11.7,10,5.7,26.6,0,0,3,0,0,0,0,0,0,2,5,3,2,0,0,0,0,0,0,3,0,0,1,0,0,0,8.2
California,Yolo,CaliforniaYolo,192,84,42,18.1,41.4,4.987268426,3.898450919,5.018596488,5.04376298,31,5.332391998,4.812472157,4.207580515,4.67673018,61621,44.2,18.7,18.8,9,9.3,5,23.2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,16.9
Colorado,Adams,ColoradoAdams,151,72,47,28.6,24.3,5.40220806,4.342994783,5.399161263,5.391660091,33.6,5.696456868,5.370326157,4.977147211,5.123691608,64087,29.8,18.9,24.1,13.7,13.5,5,29.2,1,0,6,2,0,0,0,0,0,7,8,0,5,0,0,0,8,0,0,1,0,5,18,0,0,1,9.3
Illinois,Adams,IllinoisAdams,84,50,38,35.4,25,4.466674887,3.294906911,4.511629391,4.530788607,41.3,4.822344639,4.524188338,4.38257532,3.932930143,48454,31.8,17.4,26.1,8.9,15.8,4.5,17,1,0,6,2,0,0,0,0,0,7,8,0,5,0,0,0,8,0,0,1,0,5,18,0,0,1,12.3
Ohio,Adams,OhioAdams,81,45,27,44.5,13.2,3.998608029,3.005609445,4.144574208,4.143888758,42,4.445261614,4.0757294,3.984977126,3.328379603,36320,28.3,18.9,16.7,13.6,22.5,4.8,36.5,1,0,6,2,0,0,0,0,0,7,8,0,5,0,0,0,8,0,0,1,0,5,18,0,0,1,19.1
Pennsylvania,Adams,PennsylvaniaAdams,86,54,40,39.9,22.3,4.701507542,3.573103783,4.700911298,4.714321376,43.6,5.00869809,4.753023554,4.57476027,4.261262869,62661,30.1,16.2,22.1,11,20.6,3.8,27.6,1,0,6,2,0,0,0,0,0,7,8,0,5,0,0,0,8,0,0,1,0,5,18,0,0,1,7.6
Washington,Adams,WashingtonAdams,241,33,13,28.7,14.3,3.933689709,2.830588669,3.993171605,3.982632994,28.3,4.288964261,3.708335903,3.537693194,3.19368103,48131,22.8,13.9,14.1,29.2,19.9,5.7,17.8,1,0,6,2,0,0,0,0,0,7,8,0,5,0,0,0,8,0,0,1,0,5,18,0,0,1,16.8
Colorado,Alamosa,ColoradoAlamosa,60,30,11,28.5,25,3.895864351,2.728353782,3.91603261,3.913919765,30.4,4.216007468,3.876160085,3.565375503,3.559188189,36315,30.6,22.6,22.3,13.1,11.4,2.9,14.6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,19.6
Colorado,Arapahoe,ColoradoArapahoe,159,76,45,20.8,42.8,5.528843455,4.459769316,5.4978581,5.507854523,36.5,5.803915068,5.540003945,5.100797736,5.325306265,69553,41.4,16.7,25,7.9,9,6.8,27.7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7.2
Colorado,Boulder,ColoradoBoulder,173,84,47,11.7,62.1,5.257659379,4.075072263,5.207782428,5.203236925,36.2,5.506545619,5.287030957,4.594270975,5.176805809,75669,53.2,15.6,19.4,5,6.7,11.8,22.7,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10.7
Colorado,Delta,ColoradoDelta,97,51,41,38.3,21.7,4.127104798,2.973127854,4.182842459,4.179293206,47.6,4.482101453,4.284926787,4.11437743,3.768045814,42487,34.5,19.7,17.7,17.7,10.5,8,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,15.1
Colorado,Denver,ColoradoDenver,150,80,50,16.8,49.4,5.589864744,4.542825427,5.540564706,5.539363441,34.4,5.840994485,5.594976742,4.854567147,5.495669197,60098,46.1,16.8,21.5,7.9,7.7,7.6,25.3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,12.1
Colorado,Douglas,ColoradoDouglas,159,80,46,12,58,5.263427747,4.050650381,5.214223741,5.217083682,38.4,5.516686062,5.362629477,5.08156692,5.017863551,111154,53.7,11.6,25,4.6,5,11,27.6,0,0,62,4,0,0,0,9,0,0,0,2,4,0,0,0,1,0,0,3,0,20,4,0,0,8,2.7
Georgia,Douglas,GeorgiaDouglas,77,44,32,30.4,28.2,4.825620825,3.729731595,4.830755426,4.869900253,36.4,5.151798723,4.837626311,4.403515155,4.629949583,59333,34.3,15.6,26.2,9.2,14.7,4.8,32.7,0,0,62,4,0,0,0,9,0,0,0,2,4,0,0,0,1,0,0,3,0,20,4,0,0,8,10.9
Nebraska,Douglas,NebraskaDouglas,156,55,36,21.4,39.7,5.454610125,4.184521086,5.437343022,5.449090987,34.5,5.744286723,5.431299419,5.06705597,5.16563896,58640,40.5,16.2,25.5,7.5,10.4,3.8,19.3,0,0,62,4,0,0,0,9,0,0,0,2,4,0,0,0,1,0,0,3,0,20,4,0,0,8,10.2
Nevada,Douglas,NevadaDouglas,249,60,17,24.4,29.4,4.312410103,3.28645647,4.382053082,4.375224526,51.5,4.679682221,4.525524211,4.327093167,4.056523724,61176,36.1,23.7,21.4,10,8.7,7.5,23.9,0,0,62,4,0,0,0,9,0,0,0,2,4,0,0,0,1,0,0,3,0,20,4,0,0,8,8.1
Colorado,Fremont,ColoradoFremont,27,20,11,39.3,18.5,4.152380087,3.075546961,4.436544277,4.293980956,44.9,4.672116338,4.398946405,4.236310482,3.855519156,44712,30.8,25.7,23.7,12.7,7.2,4.3,22.7,0,0,14,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.1
Wyoming,Fremont,WyomingFremont,158,58,45,29.7,24.3,4.258158193,3.081347308,4.303951634,4.299746933,38.4,4.602884368,4.257942431,4.079434511,3.741860394,55013,33.5,20.7,19.4,14.8,11.5,6.6,17.9,0,0,14,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.9
Colorado,Garfield,ColoradoGarfield,122,74,46,27,31,4.471379735,3.333648757,4.47391011,4.458773781,36.3,4.76743788,4.480236972,4.158483113,4.178113252,66503,32.1,19.6,21,17.3,10,6.8,31.6,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,4,6,0,0,0,9.6
Oklahoma,Garfield,OklahomaGarfield,72,11,0,36.2,22.9,4.407084836,3.16879202,4.49140372,4.4939736,36,4.793720557,4.350829274,4.229681842,3.691876823,50724,28.7,17.1,20.9,15.2,18,2.8,16.6,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,4,6,0,0,0,12.7
Utah,Garfield,UtahGarfield,74,50,42,36.2,25.9,3.373831145,2.42975228,3.413969972,3.384353414,41.2,3.700444101,3.434888121,3.332236415,2.710117365,51700,26.4,26.8,25.1,15.8,6,7.3,14,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,4,6,0,0,0,9.4
Washington,Garfield,WashingtonGarfield,228,36,15,27.9,24.5,2.875061263,1.838849091,3.040997692,3.051152522,45.5,3.347134783,3.167317335,3.026124517,2.558708571,51399,33.7,19.9,23.7,9.5,13.2,6.2,20,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,4,6,0,0,0,12.9
Colorado,Gunnison,ColoradoGunnison,108,54,44,15.9,56.2,4.02514195,2.875639937,3.9534214,3.87817698,34.5,4.218456726,4.036908223,3.556181847,3.843606472,52651,33.2,23.1,19.1,16.3,8.3,3.9,14.2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11.6
Colorado,Jefferson,ColoradoJefferson,161,90,46,20.3,45.2,5.491441541,4.373371817,5.453194457,5.457136753,40.4,5.756200074,5.576243421,5.170927319,5.338787069,75170,45.6,14.9,24.5,7.6,7.5,7.8,27.5,0,0,75,24,0,0,0,12,0,20,26,37,12,0,0,0,1,4,0,2,0,5,14,0,0,5,7.2
Kentucky,Jefferson,KentuckyJefferson,115,61,45,26.7,33.4,5.56082688,4.42678769,5.569191257,5.598035031,38.1,5.884882554,5.586691928,5.17787976,5.358483083,52237,36.9,15.9,24.7,6.4,16.1,3.9,22.2,0,0,75,24,0,0,0,12,0,20,26,37,12,0,0,0,1,4,0,2,0,5,14,0,0,5,14.2
Missouri,Jefferson,MissouriJefferson,141,54,38,31.6,20.4,5.040028439,3.852418993,5.044880634,5.050824265,39,5.348892613,5.066806552,4.886609153,4.574112328,60765,31.3,17.9,25.1,12.4,13.3,3.7,30.9,0,0,75,24,0,0,0,12,0,20,26,37,12,0,0,0,1,4,0,2,0,5,14,0,0,5,8.4
New York,Jefferson,New YorkJefferson,90,44,33,34.7,22.2,4.597058632,3.574378564,4.777651524,4.736531949,32.4,5.058608208,4.550595207,4.357534655,4.081095157,50322,32.2,22.1,23.6,12.3,9.8,5,17.4,0,0,75,24,0,0,0,12,0,20,26,37,12,0,0,0,1,4,0,2,0,5,14,0,0,5,14.6
Ohio,Jefferson,OhioJefferson,112,58,37,44.8,15.8,4.393066035,3.443262987,4.511736344,4.536520566,44.8,4.825335225,4.512844426,4.348480103,3.992244144,43161,28.8,21.1,24.2,9.9,16,3.8,25,0,0,75,24,0,0,0,12,0,20,26,37,12,0,0,0,1,4,0,2,0,5,14,0,0,5,17.1
Tennessee,Jefferson,TennesseeJefferson,74,48,37,39.1,16.8,4.35894322,3.265760917,4.416623867,4.433737841,43.4,4.726295144,4.372212152,4.269723036,3.666985718,45641,26.2,19.1,23.5,10.4,20.7,4.7,25.8,0,0,75,24,0,0,0,12,0,20,26,37,12,0,0,0,1,4,0,2,0,5,14,0,0,5,12.5
Texas,Jefferson,TexasJefferson,122,63,41,31.9,19.7,4.968585673,4.099335278,5.116142654,5.095343732,36,5.406897688,4.976189439,4.677013498,4.662965488,46315,28.9,19.6,23.2,13.4,14.9,1.6,19.7,0,0,75,24,0,0,0,12,0,20,26,37,12,0,0,0,1,4,0,2,0,5,14,0,0,5,16.9
Washington,Jefferson,WashingtonJefferson,208,33,18,20.7,44.3,4.07371835,3.090258053,4.186221536,4.190387733,57.9,4.489339626,4.386534635,3.831613855,4.232157188,51842,35.4,21.9,22.2,12.8,7.7,8.1,23.5,0,0,75,24,0,0,0,12,0,20,26,37,12,0,0,0,1,4,0,2,0,5,14,0,0,5,12.6
Wisconsin,Jefferson,WisconsinJefferson,136,51,38,33.4,25.4,4.631058009,3.389343311,4.626781625,4.626432761,40.7,4.927637223,4.680942557,4.434712581,4.298940363,59215,32,18.5,21.8,9.6,18.2,4.2,23.8,0,0,75,24,0,0,0,12,0,20,26,37,12,0,0,0,1,4,0,2,0,5,14,0,0,5,7.1
Colorado,Larimer,ColoradoLarimer,157,87,48,19,47.3,5.280673959,4.108598846,5.226896207,5.229287548,35.9,5.529123519,5.349574728,4.959980552,5.099559795,64980,43.4,17.4,22.5,8.1,8.6,7.5,22.8,0,0,10,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10.3
Colorado,Mesa,ColoradoMesa,108,58,44,27.6,28.2,4.844582785,3.750816843,4.86939015,4.880647843,39.1,5.176085468,4.931295107,4.727085578,4.478653057,51971,33.8,18.4,23.7,12.5,11.6,6.2,20.2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11.2
Colorado,Montezuma,ColoradoMontezuma,126,58,44,29.3,29.6,4.071697945,2.958085849,4.105850674,4.118892725,44.4,4.413450651,4.188112537,3.966939163,3.763577724,45645,31.8,22.4,22.7,12.3,10.7,8.5,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9
Colorado,Prowers,ColoradoProwers,238,42,17,26.1,18.3,3.773567049,2.440909082,3.780677274,3.779380011,38,4.081059123,3.740915076,3.599555591,3.157758886,41740,32.9,19,22.7,16.3,9.1,7,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,18.2
Colorado,Pueblo,ColoradoPueblo,63,45,19,29.1,21.8,4.851484612,3.800579622,4.908281228,4.922844782,38.9,5.216654044,4.938319543,4.618069026,4.634174872,42386,31.3,21.4,25.6,9.6,12.1,2.9,21.8,0,0,2,3,0,0,0,0,0,6,3,0,0,0,0,0,1,0,0,0,0,8,3,0,0,0,17.8
