,State_x,Area_name,First Word of Each County,# Employed,State_y,# Unemployed
2109,OH,"Greene County, OH",Greene,77337.0,OH,5303.0
2110,OH,"Guernsey County, OH",Guernsey,16708.0,OH,1588.0
2111,OH,"Hamilton County, OH",Hamilton,383560.0,OH,32306.0
2112,OH,"Hancock County, OH",Hancock,38943.0,OH,2860.0
2113,OH,"Hardin County, OH",Hardin,12942.0,OH,1138.0
2114,OH,"Harrison County, OH",Harrison,6133.0,OH,621.0
2115,OH,"Henry County, OH",Henry,12028.0,OH,1065.0
2116,OH,"Highland County, OH",Highland,15988.0,OH,1516.0
2117,OH,"Hocking County, OH",Hocking,12002.0,OH,959.0
2118,OH,"Holmes County, OH",Holmes,20163.0,OH,814.0
2119,OH,"Huron County, OH",Huron,25075.0,OH,2626.0
2120,OH,"Jackson County, OH",Jackson,12008.0,OH,1149.0
2121,OH,"Jefferson County, OH",Jefferson,24721.0,OH,2775.0
2122,OH,"Knox County, OH",Knox,29315.0,OH,1929.0
2123,OH,"Lake County, OH",Lake,110740.0,OH,10136.0
2124,OH,"Lawrence County, OH",Lawrence,21825.0,OH,2024.0
2125,OH,"Licking County, OH",Licking,84753.0,OH,5935.0
2126,OH,"Logan County, OH",Logan,20911.0,OH,1892.0
2127,OH,"Lorain County, OH",Lorain,134333.0,OH,14728.0
2128,OH,"Lucas County, OH",Lucas,187666.0,OH,21679.0
2129,OH,"Madison County, OH",Madison,19598.0,OH,1236.0
2130,OH,"Mahoning County, OH",Mahoning,90990.0,OH,10298.0
2131,OH,"Marion County, OH",Marion,26171.0,OH,2160.0
2132,OH,"Medina County, OH",Medina,86254.0,OH,7124.0
2133,OH,"Meigs County, OH",Meigs,8200.0,OH,872.0
2134,OH,"Mercer County, OH",Mercer,22250.0,OH,1265.0
2135,OH,"Miami County, OH",Miami,50380.0,OH,3783.0
2136,OH,"Monroe County, OH",Monroe,5113.0,OH,606.0
2137,OH,"Montgomery County, OH",Montgomery,231691.0,OH,21730.0
2138,OH,"Morgan County, OH",Morgan,6077.0,OH,620.0
2139,OH,"Morrow County, OH",Morrow,15686.0,OH,1204.0
2140,OH,"Muskingum County, OH",Muskingum,37257.0,OH,3132.0
2141,OH,"Noble County, OH",Noble,4207.0,OH,449.0
2142,OH,"Ottawa County, OH",Ottawa,18843.0,OH,1886.0
2143,OH,"Paulding County, OH",Paulding,8128.0,OH,656.0
2144,OH,"Perry County, OH",Perry,14622.0,OH,1339.0
2145,OH,"Pickaway County, OH",Pickaway,24726.0,OH,1797.0
2146,OH,"Pike County, OH",Pike,9890.0,OH,1025.0
2147,OH,"Portage County, OH",Portage,79554.0,OH,6229.0
2148,OH,"Preble County, OH",Preble,19757.0,OH,1418.0
2149,OH,"Putnam County, OH",Putnam,17669.0,OH,1051.0
2150,OH,"Richland County, OH",Richland,47406.0,OH,4681.0
2151,OH,"Ross County, OH",Ross,32560.0,OH,2839.0
2152,OH,"Sandusky County, OH",Sandusky,27737.0,OH,2455.0
2153,OH,"Scioto County, OH",Scioto,26808.0,OH,2546.0
2154,OH,"Seneca County, OH",Seneca,25132.0,OH,2220.0
2155,OH,"Shelby County, OH",Shelby,22295.0,OH,1867.0
2156,OH,"Stark County, OH",Stark,169291.0,OH,14858.0
2157,OH,"Summit County, OH",Summit,248140.0,OH,22267.0
2158,OH,"Trumbull County, OH",Trumbull,76338.0,OH,8857.0
2159,OH,"Tuscarawas County, OH",Tuscarawas,41240.0,OH,3372.0
2160,OH,"Union County, OH",Union,27702.0,OH,1706.0
2161,OH,"Van Wert County, OH",Van,13773.0,OH,1038.0
2162,OH,"Vinton County, OH",Vinton,5138.0,OH,517.0
2163,OH,"Warren County, OH",Warren,111257.0,OH,7581.0
2164,OH,"Washington County, OH",Washington,24633.0,OH,2311.0
2165,OH,"Wayne County, OH",Wayne,57008.0,OH,3560.0
2166,OH,"Williams County, OH",Williams,17365.0,OH,1464.0
2167,OH,"Wood County, OH",Wood,64533.0,OH,4911.0
2168,OH,"Wyandot County, OH",Wyandot,12056.0,OH,908.0
2169,OK,Oklahoma,Oklahoma,1734924.0,OK,113561.0
2170,OK,"Adair County, OK",Adair,7904.0,OK,488.0
2171,OK,"Alfalfa County, OK",Alfalfa,2667.0,OK,99.0
2172,OK,"Atoka County, OK",Atoka,4814.0,OK,365.0
2173,OK,"Beaver County, OK",Beaver,2513.0,OK,69.0
2174,OK,"Beckham County, OK",Beckham,9315.0,OK,760.0
2175,OK,"Blaine County, OK",Blaine,4160.0,OK,261.0
2176,OK,"Bryan County, OK",Bryan,21330.0,OK,1143.0
2177,OK,"Caddo County, OK",Caddo,11341.0,OK,708.0
2178,OK,"Canadian County, OK",Canadian,71482.0,OK,4544.0
2179,OK,"Carter County, OK",Carter,20051.0,OK,1506.0
2180,OK,"Cherokee County, OK",Cherokee,18598.0,OK,1071.0
2181,OK,"Choctaw County, OK",Choctaw,5167.0,OK,423.0
2182,OK,"Cimarron County, OK",Cimarron,1392.0,OK,28.0
2183,OK,"Cleveland County, OK",Cleveland,134700.0,OK,7984.0
2184,OK,"Coal County, OK",Coal,2160.0,OK,153.0
2185,OK,"Comanche County, OK",Comanche,45028.0,OK,3239.0
2186,OK,"Cotton County, OK",Cotton,2541.0,OK,192.0
2187,OK,"Craig County, OK",Craig,5544.0,OK,315.0
2188,OK,"Creek County, OK",Creek,29298.0,OK,2029.0
2189,OK,"Custer County, OK",Custer,14388.0,OK,822.0
2190,OK,"Delaware County, OK",Delaware,17540.0,OK,981.0
2191,OK,"Dewey County, OK",Dewey,2604.0,OK,131.0
2192,OK,"Ellis County, OK",Ellis,2064.0,OK,97.0
2193,OK,"Garfield County, OK",Garfield,25532.0,OK,1475.0
2194,OK,"Garvin County, OK",Garvin,12045.0,OK,796.0
2195,OK,"Grady County, OK",Grady,25011.0,OK,1622.0
2196,OK,"Grant County, OK",Grant,2694.0,OK,92.0
2197,OK,"Greer County, OK",Greer,1764.0,OK,140.0
2198,OK,"Harmon County, OK",Harmon,1157.0,OK,42.0
2199,OK,"Harper County, OK",Harper,1747.0,OK,60.0
2200,OK,"Haskell County, OK",Haskell,3945.0,OK,334.0
2201,OK,"Hughes County, OK",Hughes,4989.0,OK,403.0
2202,OK,"Jackson County, OK",Jackson,10327.0,OK,439.0
2203,OK,"Jefferson County, OK",Jefferson,2406.0,OK,172.0
2204,OK,"Johnston County, OK",Johnston,3465.0,OK,288.0
2205,OK,"Kay County, OK",Kay,17094.0,OK,1220.0
2206,OK,"Kingfisher County, OK",Kingfisher,8428.0,OK,380.0
2207,OK,"Kiowa County, OK",Kiowa,3367.0,OK,177.0
2208,OK,"Latimer County, OK",Latimer,2854.0,OK,318.0
2209,OK,"Le Flore County, OK",Le,17848.0,OK,1338.0
2210,OK,"Lincoln County, OK",Lincoln,14740.0,OK,869.0
2211,OK,"Logan County, OK",Logan,21068.0,OK,1139.0
2212,OK,"Love County, OK",Love,6328.0,OK,277.0
2213,OK,"McClain County, OK",McClain,18783.0,OK,1099.0
2214,OK,"McCurtain County, OK",McCurtain,14141.0,OK,1002.0
2215,OK,"McIntosh County, OK",McIntosh,6541.0,OK,601.0
2216,OK,"Major County, OK",Major,3550.0,OK,176.0
2217,OK,"Marshall County, OK",Marshall,6409.0,OK,441.0
2218,OK,"Mayes County, OK",Mayes,18480.0,OK,980.0
2219,OK,"Murray County, OK",Murray,5804.0,OK,382.0
2220,OK,"Muskogee County, OK",Muskogee,27643.0,OK,1778.0
2221,OK,"Noble County, OK",Noble,5303.0,OK,224.0
2222,OK,"Nowata County, OK",Nowata,4393.0,OK,243.0
2223,OK,"Okfuskee County, OK",Okfuskee,4161.0,OK,296.0
2224,OK,"Oklahoma County, OK",Oklahoma,361100.0,OK,24760.0
2225,OK,"Okmulgee County, OK",Okmulgee,14484.0,OK,1128.0
2226,OK,"Osage County, OK",Osage,19209.0,OK,1320.0
2227,OK,"Ottawa County, OK",Ottawa,13581.0,OK,818.0
2228,OK,"Pawnee County, OK",Pawnee,6842.0,OK,475.0
2229,OK,"Payne County, OK",Payne,35983.0,OK,1996.0
2230,OK,"Pittsburg County, OK",Pittsburg,15489.0,OK,1273.0
2231,OK,"Pontotoc County, OK",Pontotoc,18341.0,OK,1000.0
2232,OK,"Pottawatomie County, OK",Pottawatomie,30479.0,OK,1975.0
2233,OK,"Pushmataha County, OK",Pushmataha,4176.0,OK,298.0
2234,OK,"Roger Mills County, OK",Roger,1766.0,OK,90.0
2235,OK,"Rogers County, OK",Rogers,42291.0,OK,2606.0
2236,OK,"Seminole County, OK",Seminole,8608.0,OK,684.0
2237,OK,"Sequoyah County, OK",Sequoyah,15431.0,OK,1124.0
2238,OK,"Stephens County, OK",Stephens,17198.0,OK,1437.0
2239,OK,"Texas County, OK",Texas,11099.0,OK,262.0
2240,OK,"Tillman County, OK",Tillman,2863.0,OK,191.0
2241,OK,"Tulsa County, OK",Tulsa,302728.0,OK,21282.0
2242,OK,"Wagoner County, OK",Wagoner,35929.0,OK,2217.0
2243,OK,"Washington County, OK",Washington,21049.0,OK,1311.0
2244,OK,"Washita County, OK",Washita,4809.0,OK,345.0
2245,OK,"Woods County, OK",Woods,4462.0,OK,159.0
2246,OK,"Woodward County, OK",Woodward,8395.0,OK,603.0
2247,OR,Oregon,Oregon,1945212.0,OR,159445.0
2248,OR,"Baker County, OR",Baker,6763.0,OR,522.0
2249,OR,"Benton County, OR",Benton,43645.0,OR,2612.0
2250,OR,"Clackamas County, OR",Clackamas,202243.0,OR,15797.0
2251,OR,"Clatsop County, OR",Clatsop,17261.0,OR,1823.0
2252,OR,"Columbia County, OR",Columbia,22155.0,OR,1906.0
2253,OR,"Coos County, OR",Coos,24235.0,OR,2290.0
2254,OR,"Crook County, OR",Crook,9417.0,OR,911.0
2255,OR,"Curry County, OR",Curry,8170.0,OR,774.0
2256,OR,"Deschutes County, OR",Deschutes,90211.0,OR,7764.0
2257,OR,"Douglas County, OR",Douglas,43757.0,OR,3658.0
2258,OR,"Gilliam County, OR",Gilliam,936.0,OR,61.0
2259,OR,"Grant County, OR",Grant,2944.0,OR,267.0
2260,OR,"Harney County, OR",Harney,3454.0,OR,216.0
2261,OR,"Hood River County, OR",Hood,13269.0,OR,885.0
2262,OR,"Jackson County, OR",Jackson,96937.0,OR,8210.0
2263,OR,"Jefferson County, OR",Jefferson,9482.0,OR,848.0
2264,OR,"Josephine County, OR",Josephine,33277.0,OR,2847.0
2265,OR,"Klamath County, OR",Klamath,26957.0,OR,2554.0
2266,OR,"Lake County, OR",Lake,3441.0,OR,206.0
2267,OR,"Lane County, OR",Lane,164364.0,OR,14103.0
2268,OR,"Lincoln County, OR",Lincoln,18355.0,OR,2243.0
2269,OR,"Linn County, OR",Linn,54251.0,OR,4568.0
2270,OR,"Malheur County, OR",Malheur,11963.0,OR,654.0
2271,OR,"Marion County, OR",Marion,151713.0,OR,11304.0
2272,OR,"Morrow County, OR",Morrow,5422.0,OR,295.0
2273,OR,"Multnomah County, OR",Multnomah,418070.0,OR,39302.0
2274,OR,"Polk County, OR",Polk,37566.0,OR,2639.0
2275,OR,"Sherman County, OR",Sherman,923.0,OR,60.0
2276,OR,"Tillamook County, OR",Tillamook,10762.0,OR,948.0
2277,OR,"Umatilla County, OR",Umatilla,34496.0,OR,2505.0
2278,OR,"Union County, OR",Union,11109.0,OR,944.0
2279,OR,"Wallowa County, OR",Wallowa,3227.0,OR,246.0
2280,OR,"Wasco County, OR",Wasco,12477.0,OR,953.0
2281,OR,"Washington County, OR",Washington,300742.0,OR,20837.0
2282,OR,"Wheeler County, OR",Wheeler,663.0,OR,30.0
2283,OR,"Yamhill County, OR",Yamhill,50557.0,OR,3664.0
2284,PA,Pennsylvania,Pennsylvania,5807942.0,PA,579927.0
2285,PA,"Adams County, PA",Adams,50293.0,PA,3742.0
2286,PA,"Allegheny County, PA",Allegheny,578590.0,PA,57367.0
2287,PA,"Armstrong County, PA",Armstrong,28377.0,PA,3074.0
2288,PA,"Beaver County, PA",Beaver,74445.0,PA,8518.0
2289,PA,"Bedford County, PA",Bedford,21250.0,PA,2133.0
2290,PA,"Berks County, PA",Berks,191443.0,PA,20043.0
2291,PA,"Blair County, PA",Blair,54053.0,PA,5152.0
2292,PA,"Bradford County, PA",Bradford,25992.0,PA,2107.0
2293,PA,"Bucks County, PA",Bucks,310681.0,PA,28120.0
2294,PA,"Butler County, PA",Butler,89514.0,PA,7638.0
2295,PA,"Cambria County, PA",Cambria,50872.0,PA,5363.0
2296,PA,"Cameron County, PA",Cameron,1780.0,PA,256.0
2297,PA,"Carbon County, PA",Carbon,28502.0,PA,3087.0
2298,PA,"Centre County, PA",Centre,71955.0,PA,4461.0
2299,PA,"Chester County, PA",Chester,262061.0,PA,18035.0
2300,PA,"Clarion County, PA",Clarion,15482.0,PA,1389.0
2301,PA,"Clearfield County, PA",Clearfield,32307.0,PA,3275.0
2302,PA,"Clinton County, PA",Clinton,16159.0,PA,1542.0
2303,PA,"Columbia County, PA",Columbia,30623.0,PA,2701.0
2304,PA,"Crawford County, PA",Crawford,34856.0,PA,3398.0
2305,PA,"Cumberland County, PA",Cumberland,121949.0,PA,8702.0
2306,PA,"Dauphin County, PA",Dauphin,131661.0,PA,12767.0
2307,PA,"Delaware County, PA",Delaware,267759.0,PA,26947.0
2308,PA,"Elk County, PA",Elk,13337.0,PA,1871.0
2309,PA,"Erie County, PA",Erie,114331.0,PA,12418.0
2310,PA,"Fayette County, PA",Fayette,49743.0,PA,6594.0
2311,PA,"Forest County, PA",Forest,1608.0,PA,191.0
2312,PA,"Franklin County, PA",Franklin,71308.0,PA,5876.0
2313,PA,"Fulton County, PA",Fulton,6820.0,PA,890.0
2314,PA,"Greene County, PA",Greene,14425.0,PA,1556.0
2315,PA,"Huntingdon County, PA",Huntingdon,17700.0,PA,2063.0
2316,PA,"Indiana County, PA",Indiana,34238.0,PA,3428.0
2317,PA,"Jefferson County, PA",Jefferson,18293.0,PA,1763.0
2318,PA,"Juniata County, PA",Juniata,11693.0,PA,902.0
2319,PA,"Lackawanna County, PA",Lackawanna,93870.0,PA,9962.0
2320,PA,"Lancaster County, PA",Lancaster,260618.0,PA,21118.0
2321,PA,"Lawrence County, PA",Lawrence,36080.0,PA,4152.0
2322,PA,"Lebanon County, PA",Lebanon,66060.0,PA,5703.0
2323,PA,"Lehigh County, PA",Lehigh,173080.0,PA,18308.0
2324,PA,"Luzerne County, PA",Luzerne,140183.0,PA,17091.0
2325,PA,"Lycoming County, PA",Lycoming,50970.0,PA,4913.0
2326,PA,"McKean County, PA",McKean,15369.0,PA,1685.0
2327,PA,"Mercer County, PA",Mercer,43397.0,PA,4651.0
2328,PA,"Mifflin County, PA",Mifflin,19379.0,PA,1767.0
2329,PA,"Monroe County, PA",Monroe,71996.0,PA,9390.0
2330,PA,"Montgomery County, PA",Montgomery,412925.0,PA,34036.0
2331,PA,"Montour County, PA",Montour,8489.0,PA,554.0
2332,PA,"Northampton County, PA",Northampton,144689.0,PA,14239.0
2333,PA,"Northumberland County, PA",Northumberland,38281.0,PA,3959.0
2334,PA,"Perry County, PA",Perry,22499.0,PA,1629.0
2335,PA,"Philadelphia County/city, PA",Philadelphia,634409.0,PA,89529.0
2336,PA,"Pike County, PA",Pike,22213.0,PA,2639.0
2337,PA,"Potter County, PA",Potter,6516.0,PA,669.0
2338,PA,"Schuylkill County, PA",Schuylkill,60022.0,PA,6107.0
2339,PA,"Snyder County, PA",Snyder,17906.0,PA,1483.0
2340,PA,"Somerset County, PA",Somerset,29567.0,PA,3094.0
2341,PA,"Sullivan County, PA",Sullivan,2376.0,PA,221.0
2342,PA,"Susquehanna County, PA",Susquehanna,18323.0,PA,1451.0
2343,PA,"Tioga County, PA",Tioga,17128.0,PA,1703.0
2344,PA,"Union County, PA",Union,18009.0,PA,1305.0
2345,PA,"Venango County, PA",Venango,20079.0,PA,1968.0
2346,PA,"Warren County, PA",Warren,17163.0,PA,1505.0
2347,PA,"Washington County, PA",Washington,95218.0,PA,9871.0
2348,PA,"Wayne County, PA",Wayne,20076.0,PA,2027.0
2349,PA,"Westmoreland County, PA",Westmoreland,160646.0,PA,16077.0
2350,PA,"Wyoming County, PA",Wyoming,12144.0,PA,1110.0
2351,PA,"York County, PA",York,214165.0,PA,18647.0
2352,RI,Rhode Island,Rhode,490845.0,RI,50835.0
2353,RI,"Bristol County, RI",Bristol,22999.0,RI,1896.0
2354,RI,"Kent County, RI",Kent,80562.0,RI,7721.0
2355,RI,"Newport County, RI",Newport,39038.0,RI,3464.0
2356,RI,"Providence County, RI",Providence,287648.0,RI,32616.0
2357,RI,"Washington County, RI",Washington,60597.0,RI,5139.0
2358,SC,South Carolina,South,2237407.0,SC,147183.0
2359,SC,"Abbeville County, SC",Abbeville,9454.0,SC,670.0
2360,SC,"Aiken County, SC",Aiken,71743.0,SC,3788.0
2361,SC,"Allendale County, SC",Allendale,2392.0,SC,249.0
2362,SC,"Anderson County, SC",Anderson,85475.0,SC,5402.0
2363,SC,"Bamberg County, SC",Bamberg,4408.0,SC,438.0
2364,SC,"Barnwell County, SC",Barnwell,7385.0,SC,587.0
2365,SC,"Beaufort County, SC",Beaufort,72961.0,SC,4166.0
2366,SC,"Berkeley County, SC",Berkeley,99042.0,SC,5874.0
2367,SC,"Calhoun County, SC",Calhoun,6173.0,SC,399.0
2368,SC,"Charleston County, SC",Charleston,198552.0,SC,13387.0
2369,SC,"Cherokee County, SC",Cherokee,23263.0,SC,2039.0
2370,SC,"Chester County, SC",Chester,12426.0,SC,1220.0
2371,SC,"Chesterfield County, SC",Chesterfield,20511.0,SC,1323.0
2372,SC,"Clarendon County, SC",Clarendon,11874.0,SC,863.0
2373,SC,"Colleton County, SC",Colleton,15717.0,SC,1015.0
2374,SC,"Darlington County, SC",Darlington,28542.0,SC,1979.0
2375,SC,"Dillon County, SC",Dillon,12424.0,SC,814.0
2376,SC,"Dorchester County, SC",Dorchester,73174.0,SC,4519.0
2377,SC,"Edgefield County, SC",Edgefield,10247.0,SC,552.0
2378,SC,"Fairfield County, SC",Fairfield,8877.0,SC,760.0
2379,SC,"Florence County, SC",Florence,63406.0,SC,3744.0
2380,SC,"Georgetown County, SC",Georgetown,24210.0,SC,1965.0
2381,SC,"Greenville County, SC",Greenville,241371.0,SC,14613.0
2382,SC,"Greenwood County, SC",Greenwood,29616.0,SC,2012.0
2383,SC,"Hampton County, SC",Hampton,7823.0,SC,411.0
2384,SC,"Horry County, SC",Horry,134956.0,SC,12741.0
2385,SC,"Jasper County, SC",Jasper,12147.0,SC,657.0
2386,SC,"Kershaw County, SC",Kershaw,27924.0,SC,1566.0
2387,SC,"Lancaster County, SC",Lancaster,39610.0,SC,2923.0
2388,SC,"Laurens County, SC",Laurens,28122.0,SC,2075.0
2389,SC,"Lee County, SC",Lee,6293.0,SC,519.0
2390,SC,"Lexington County, SC",Lexington,143882.0,SC,6557.0
2391,SC,"McCormick County, SC",McCormick,3135.0,SC,224.0
2392,SC,"Marion County, SC",Marion,12214.0,SC,1037.0
2393,SC,"Marlboro County, SC",Marlboro,8383.0,SC,911.0
2394,SC,"Newberry County, SC",Newberry,18280.0,SC,921.0
2395,SC,"Oconee County, SC",Oconee,33180.0,SC,1876.0
2396,SC,"Orangeburg County, SC",Orangeburg,31790.0,SC,3155.0
2397,SC,"Pickens County, SC",Pickens,54072.0,SC,3037.0
2398,SC,"Richland County, SC",Richland,188057.0,SC,11661.0
2399,SC,"Saluda County, SC",Saluda,8328.0,SC,370.0
2400,SC,"Spartanburg County, SC",Spartanburg,148274.0,SC,10427.0
2401,SC,"Sumter County, SC",Sumter,40587.0,SC,2947.0
2402,SC,"Union County, SC",Union,10931.0,SC,1077.0
2403,SC,"Williamsburg County, SC",Williamsburg,11032.0,SC,972.0
2404,SC,"York County, SC",York,135143.0,SC,8747.0
2405,SD,South Dakota,South,441745.0,SD,21511.0
2406,SD,"Aurora County, SD",Aurora,1429.0,SD,48.0
2407,SD,"Beadle County, SD",Beadle,8991.0,SD,361.0
2408,SD,"Bennett County, SD",Bennett,1016.0,SD,54.0
2409,SD,"Bon Homme County, SD",Bon,2742.0,SD,117.0
2410,SD,"Brookings County, SD",Brookings,17669.0,SD,811.0
2411,SD,"Brown County, SD",Brown,19678.0,SD,904.0
2412,SD,"Brule County, SD",Brule,2353.0,SD,109.0
2413,SD,"Buffalo County, SD",Buffalo,636.0,SD,55.0
2414,SD,"Butte County, SD",Butte,4718.0,SD,268.0
2415,SD,"Campbell County, SD",Campbell,754.0,SD,29.0
2416,SD,"Charles Mix County, SD",Charles,3548.0,SD,240.0
2417,SD,"Clark County, SD",Clark,2095.0,SD,86.0
2418,SD,"Clay County, SD",Clay,6834.0,SD,323.0
2419,SD,"Codington County, SD",Codington,14662.0,SD,754.0
2420,SD,"Corson County, SD",Corson,1276.0,SD,67.0
2421,SD,"Custer County, SD",Custer,3834.0,SD,243.0
2422,SD,"Davison County, SD",Davison,10487.0,SD,455.0
2423,SD,"Day County, SD",Day,2552.0,SD,154.0
2424,SD,"Deuel County, SD",Deuel,2211.0,SD,125.0
2425,SD,"Dewey County, SD",Dewey,2081.0,SD,174.0
2426,SD,"Douglas County, SD",Douglas,1512.0,SD,46.0
2427,SD,"Edmunds County, SD",Edmunds,1935.0,SD,58.0
2428,SD,"Fall River County, SD",Fall,2817.0,SD,179.0
2429,SD,"Faulk County, SD",Faulk,1003.0,SD,36.0
2430,SD,"Grant County, SD",Grant,4206.0,SD,176.0
2431,SD,"Gregory County, SD",Gregory,1960.0,SD,78.0
2432,SD,"Haakon County, SD",Haakon,1042.0,SD,27.0
2433,SD,"Hamlin County, SD",Hamlin,3239.0,SD,116.0
2434,SD,"Hand County, SD",Hand,1721.0,SD,47.0
2435,SD,"Hanson County, SD",Hanson,1659.0,SD,91.0
2436,SD,"Harding County, SD",Harding,692.0,SD,26.0
2437,SD,"Hughes County, SD",Hughes,9574.0,SD,335.0
2438,SD,"Hutchinson County, SD",Hutchinson,3481.0,SD,137.0
2439,SD,"Hyde County, SD",Hyde,659.0,SD,21.0
2440,SD,"Jackson County, SD",Jackson,1155.0,SD,52.0
2441,SD,"Jerauld County, SD",Jerauld,1147.0,SD,29.0
2442,SD,"Jones County, SD",Jones,489.0,SD,19.0
2443,SD,"Kingsbury County, SD",Kingsbury,2563.0,SD,98.0
2444,SD,"Lake County, SD",Lake,6239.0,SD,246.0
2445,SD,"Lawrence County, SD",Lawrence,12726.0,SD,841.0
2446,SD,"Lincoln County, SD",Lincoln,34417.0,SD,1294.0
2447,SD,"Lyman County, SD",Lyman,1554.0,SD,94.0
2448,SD,"McCook County, SD",McCook,2963.0,SD,113.0
2449,SD,"McPherson County, SD",McPherson,958.0,SD,52.0
2450,SD,"Marshall County, SD",Marshall,2313.0,SD,116.0
2451,SD,"Meade County, SD",Meade,13235.0,SD,683.0
2452,SD,"Mellette County, SD",Mellette,664.0,SD,44.0
2453,SD,"Miner County, SD",Miner,1089.0,SD,55.0
2454,SD,"Minnehaha County, SD",Minnehaha,108033.0,SD,5135.0
2455,SD,"Moody County, SD",Moody,3797.0,SD,211.0
2456,SD,"Oglala Lakota County, SD",Oglala,3304.0,SD,373.0
2457,SD,"Pennington County, SD",Pennington,54074.0,SD,3020.0
2458,SD,"Perkins County, SD",Perkins,1330.0,SD,52.0
2459,SD,"Potter County, SD",Potter,986.0,SD,33.0
2460,SD,"Roberts County, SD",Roberts,4499.0,SD,308.0
2461,SD,"Sanborn County, SD",Sanborn,1112.0,SD,47.0
2462,SD,"Spink County, SD",Spink,2985.0,SD,126.0
2463,SD,"Stanley County, SD",Stanley,1817.0,SD,74.0
2464,SD,"Sully County, SD",Sully,767.0,SD,22.0
2465,SD,"Todd County, SD",Todd,2869.0,SD,197.0
2466,SD,"Tripp County, SD",Tripp,2919.0,SD,94.0
2467,SD,"Turner County, SD",Turner,4467.0,SD,183.0
2468,SD,"Union County, SD",Union,8088.0,SD,434.0
2469,SD,"Walworth County, SD",Walworth,2001.0,SD,131.0
2470,SD,"Yankton County, SD",Yankton,11220.0,SD,541.0
2471,SD,"Ziebach County, SD",Ziebach,899.0,SD,45.0
2472,TN,Tennessee,Tennessee,3043894.0,TN,245532.0
2473,TN,"Anderson County, TN",Anderson,32049.0,TN,2311.0
2474,TN,"Bedford County, TN",Bedford,19293.0,TN,1663.0
2475,TN,"Benton County, TN",Benton,6165.0,TN,549.0
2476,TN,"Bledsoe County, TN",Bledsoe,3897.0,TN,367.0
2477,TN,"Blount County, TN",Blount,59440.0,TN,4065.0
2478,TN,"Bradley County, TN",Bradley,49151.0,TN,3500.0
2479,TN,"Campbell County, TN",Campbell,13597.0,TN,1120.0
2480,TN,"Cannon County, TN",Cannon,6083.0,TN,423.0
2481,TN,"Carroll County, TN",Carroll,10977.0,TN,874.0
2482,TN,"Carter County, TN",Carter,22001.0,TN,1654.0
2483,TN,"Cheatham County, TN",Cheatham,20113.0,TN,1200.0
2484,TN,"Chester County, TN",Chester,7912.0,TN,478.0
2485,TN,"Claiborne County, TN",Claiborne,11838.0,TN,889.0
2486,TN,"Clay County, TN",Clay,2500.0,TN,221.0
2487,TN,"Cocke County, TN",Cocke,13205.0,TN,1508.0
2488,TN,"Coffee County, TN",Coffee,23620.0,TN,1992.0
2489,TN,"Crockett County, TN",Crockett,6436.0,TN,400.0
2490,TN,"Cumberland County, TN",Cumberland,20988.0,TN,1745.0
2491,TN,"Davidson County, TN",Davidson,369787.0,TN,32271.0
2492,TN,"Decatur County, TN",Decatur,4072.0,TN,383.0
2493,TN,"DeKalb County, TN",DeKalb,6957.0,TN,694.0
2494,TN,"Dickson County, TN",Dickson,24799.0,TN,1555.0
2495,TN,"Dyer County, TN",Dyer,14603.0,TN,1276.0
2496,TN,"Fayette County, TN",Fayette,17774.0,TN,1213.0
2497,TN,"Fentress County, TN",Fentress,7014.0,TN,489.0
2498,TN,"Franklin County, TN",Franklin,18213.0,TN,1569.0
2499,TN,"Gibson County, TN",Gibson,20274.0,TN,1521.0
2500,TN,"Giles County, TN",Giles,13408.0,TN,1226.0
2501,TN,"Grainger County, TN",Grainger,8793.0,TN,687.0
2502,TN,"Greene County, TN",Greene,26372.0,TN,2397.0
2503,TN,"Grundy County, TN",Grundy,4629.0,TN,502.0
2504,TN,"Hamblen County, TN",Hamblen,26027.0,TN,1993.0
2505,TN,"Hamilton County, TN",Hamilton,169337.0,TN,13015.0
2506,TN,"Hancock County, TN",Hancock,1966.0,TN,181.0
2507,TN,"Hardeman County, TN",Hardeman,8552.0,TN,766.0
2508,TN,"Hardin County, TN",Hardin,9548.0,TN,728.0
2509,TN,"Hawkins County, TN",Hawkins,21663.0,TN,1805.0
2510,TN,"Haywood County, TN",Haywood,7084.0,TN,693.0
2511,TN,"Henderson County, TN",Henderson,11051.0,TN,959.0
2512,TN,"Henry County, TN",Henry,12642.0,TN,1026.0
2513,TN,"Hickman County, TN",Hickman,10458.0,TN,645.0
2514,TN,"Houston County, TN",Houston,2970.0,TN,264.0
2515,TN,"Humphreys County, TN",Humphreys,8111.0,TN,559.0
2516,TN,"Jackson County, TN",Jackson,4363.0,TN,377.0
2517,TN,"Jefferson County, TN",Jefferson,22853.0,TN,1844.0
2518,TN,"Johnson County, TN",Johnson,7186.0,TN,496.0
2519,TN,"Knox County, TN",Knox,228282.0,TN,14361.0
2520,TN,"Lake County, TN",Lake,1542.0,TN,149.0
2521,TN,"Lauderdale County, TN",Lauderdale,8846.0,TN,891.0
2522,TN,"Lawrence County, TN",Lawrence,17603.0,TN,1489.0
2523,TN,"Lewis County, TN",Lewis,4924.0,TN,401.0
2524,TN,"Lincoln County, TN",Lincoln,14655.0,TN,1371.0
2525,TN,"Loudon County, TN",Loudon,22072.0,TN,1500.0
